qstamp,tstamp,measure,beat,Flute 1,Flute 2,Oboe 1,Oboe 2,Bb Clarinet 1,Bb Clarinet 2,Bassoon 1,Bassoon 2,F Horn 1,F Horn 2,F Horn 3,F Horn 4,F Trumpet 1,F Trumpet 2,F Trumpet 3,Alto Trombone,Tenor Trombone,Bass Trombone,Bass Tuba,Timpani,Violin 1,Violin 2,Viola,Violoncello,Contrabass
1228.875,760.2962,305,2.4375,r,r,B-5,B-5,r,r,F#3,F#3,F#3,F#3,F#3,C#4,r,r,r,C#4,B-3,F#3,r,r,r,B-4,r,F#3,F#2
1229.0,760.3483,305,2.5,r,r,r,r,r,r,F#3,F#3,r,r,F#3,C#4,r,r,r,C#4,B-3,F#3,r,r,r,C#5,r,F#3,F#2
1229.75,760.6608,305,2.875,r,r,r,r,r,r,C#3,C#3,r,r,F#3,C#4,r,r,r,C#4,B-3,F#2,r,r,r,C#5,r,C#3,C#2
1229.875,760.7129,305,2.9375,r,r,r,r,r,r,F#2,F#2,r,r,F#3,C#4,r,r,r,C#4,B-3,F#2,r,r,r,C#5,r,F#2,F#1
1230.0,760.765,306,1.0,C#5,C#5,F5,F5,r,r,F2,F2,C#3,C#3,C#4,C#3,C#5,G#4,C#4,C#4,G#3,F2,r,F2,C#4,C#5,r,F2,F1
1230.75,761.0775,306,1.375,C#5,C#5,F5,F5,r,r,F2,F2,C#3,C#3,C#4,C#3,C#5,G#4,C#4,C#4,G#3,F2,r,F2,C#4,E-6,r,F2,F1
1230.875,761.1295,306,1.4375,C#5,C#5,F5,F5,r,r,F2,F2,C#3,C#3,C#4,C#3,C#5,G#4,C#4,C#4,G#3,F2,r,F2,C#4,F#6,r,F2,F1
1231.0,761.1816,306,1.5,C#5,C#5,G#5,G#5,r,r,r,r,C#3,C#3,r,r,C#5,G#4,C#4,r,r,r,r,F2,C#4,F6,G#4,r,r
1231.5,761.39,306,1.75,C#5,C#5,F5,F5,r,r,r,r,C#3,C#3,r,r,C#5,G#4,C#4,r,r,r,r,F2,C#4,F6,G#4,r,r
1231.75,761.4941,306,1.875,F5,F5,F5,F5,r,r,r,r,C#3,C#3,r,r,C#5,G#4,C#4,r,r,r,r,F2,F4,F6,G#4,r,r
1231.875,761.5462,306,1.9375,G#5,G#5,E-5,E-5,r,r,r,r,C#3,C#3,r,r,C#5,G#4,C#4,r,r,r,r,F2,G#4,F6,G#4,r,r
1232.0,761.5983,306,2.0,C#6,C#6,C#5,C#5,r,r,r,r,F4,F4,G#4,G#4,C#5,G#4,C#4,r,r,r,r,F2,C#5,r,G#4,r,r
1232.75,761.9108,306,2.375,C#6,C#6,r,r,r,r,r,r,F4,F4,G#4,G#4,C#5,G#4,C#4,r,r,r,r,F2,C#5,r,F4,r,r
1232.875,761.9629,306,2.4375,C#6,C#6,r,r,r,r,r,r,F4,F4,G#4,G#4,C#5,G#4,C#4,r,r,r,r,F2,C#5,r,E-4,r,r
1233.0,762.015,306,2.5,C#6,C#6,r,r,r,r,r,r,r,r,G#4,G#4,C#5,G#4,C#4,r,r,r,r,F2,C#5,r,C#4,r,r
1233.75,762.3275,306,2.875,G#5,G#5,r,r,r,r,r,r,r,r,G#4,G#4,C#5,F4,C#4,r,r,r,r,F2,G#5,r,C#4,r,r
1233.875,762.3795,306,2.9375,C#6,C#6,r,r,r,r,r,r,r,r,G#4,G#4,C#5,F4,C#4,r,r,r,r,F2,C#6,r,C#4,r,r
1234.0,762.4316,307,1.0,D6,D6,D5,G4,B3,B3,r,r,B3,B3,G4,G4,D5,G4,B3,r,r,r,r,r,D6,B3,G4,r,r
1234.75,762.7441,307,1.375,D6,D6,D5,G4,B3,B3,r,r,B3,B3,G4,G4,D5,G4,B3,r,r,r,r,r,D6,B3,D4,r,r
1234.875,762.7962,307,1.4375,D6,D6,D5,G4,B3,B3,r,r,B3,B3,G4,G4,D5,G4,B3,r,r,r,r,r,D6,B3,B3,r,r
1235.0,762.8483,307,1.5,r,r,F5,D4,B3,B3,r,r,B3,B3,r,r,r,r,r,r,r,r,r,r,r,B3,G3,G3,r
1235.5,763.0566,307,1.75,r,r,D5,G4,B3,B3,r,r,B3,B3,r,r,r,r,r,r,r,r,r,r,r,B3,G3,G3,r
1235.75,763.1608,307,1.875,r,r,D5,G4,D4,D4,r,r,B3,B3,r,r,r,r,r,r,r,r,r,r,r,D4,G3,G3,r
1235.875,763.2129,307,1.9375,r,r,B4,B4,G4,G4,r,r,B3,B3,r,r,r,r,r,r,r,r,r,r,r,G4,G3,G3,r
1236.0,763.265,307,2.0,D6,D6,G4,D5,B4,B4,r,r,G4,G4,B3,D4,r,r,r,r,r,r,r,r,D6,B4,r,G3,r
1236.75,763.5775,307,2.375,D6,D6,r,r,B4,B4,r,r,G4,G4,B3,D4,r,r,r,r,r,r,r,r,D6,B4,r,B3,r
1236.875,763.6295,307,2.4375,D6,D6,r,r,B4,B4,r,r,G4,G4,B3,D4,r,r,r,r,r,r,r,r,D6,B4,r,D4,r
1237.0,763.6816,307,2.5,D6,D6,r,r,r,r,r,r,r,r,B3,D4,r,r,r,r,r,r,r,r,D6,r,G3,G4,r
1237.75,763.9941,307,2.875,G5,G5,r,r,r,r,r,r,r,r,B3,D4,r,r,r,r,r,r,r,r,G5,r,G3,G4,r
1237.875,764.0462,307,2.9375,F5,F5,r,r,r,r,r,r,r,r,B3,D4,r,r,r,r,r,r,r,r,F5,r,G3,G4,r
1238.0,764.0983,308,1.0,E5,E5,r,r,E5,B-4,C#4,C#3,G4,G3,G4,B-3,r,r,r,C#4,C#4,C#3,C#3,B2,E5,r,G3,C#4,C#3
1238.75,764.4108,308,1.375,E5,E5,r,r,E5,B-4,C#4,C#3,G4,G3,G4,B-3,r,r,r,C#4,C#4,C#3,C#3,B2,E5,r,B-3,C#4,C#3
1238.875,764.4629,308,1.4375,E5,E5,r,r,E5,B-4,C#4,C#3,G4,G3,G4,B-3,r,r,r,C#4,C#4,C#3,C#3,B2,E5,r,E4,C#4,C#3
1239.0,764.515,308,1.5,r,r,r,r,C#5,E5,C#4,C#3,G4,G3,r,r,r,r,r,C#4,C#4,C#3,C#3,B2,r,B-4,G4,C#4,C#3
1239.5,764.7233,308,1.75,r,r,r,r,E5,B-4,C#4,C#3,G4,G3,r,r,r,r,r,C#4,C#4,C#3,C#3,B2,r,B-4,G4,C#4,C#3
1239.75,764.8275,308,1.875,r,r,r,r,E5,B-4,B-3,B-2,G4,G3,r,r,r,r,r,C#4,C#4,C#3,C#3,B2,r,B-4,G4,B-3,B-2
1239.875,764.8795,308,1.9375,r,r,r,r,F5,G#4,G3,G2,G4,G3,r,r,r,r,r,C#4,C#4,C#3,C#3,B2,r,B-4,G4,G3,G2
1240.0,764.9316,308,2.0,G6,G6,r,r,G5,G4,E3,E2,B-4,C#3,C#4,G4,r,r,r,E3,E3,E2,E2,B2,G6,B-4,r,E3,E2
1240.75,765.2441,308,2.375,G6,G6,r,r,r,r,E3,E2,B-4,C#3,C#4,G4,r,r,r,E3,E3,E2,E2,r,G6,C#4,r,E3,E2
1240.875,765.2962,308,2.4375,G6,G6,r,r,r,r,E3,E2,B-4,C#3,C#4,G4,r,r,r,E3,E3,E2,E2,r,G6,B-3,r,E3,E2
1241.0,765.3483,308,2.5,G6,G6,r,r,r,r,r,r,r,r,C#4,G4,r,r,r,r,r,r,r,r,G6,G3,E5,r,r
1241.75,765.6608,308,2.875,C#6,C#6,r,r,r,r,r,r,r,r,C#4,G4,r,r,r,r,r,r,r,r,C#6,G3,E5,r,r
1241.875,765.7129,308,2.9375,B-5,B-5,r,r,r,r,r,r,r,r,C#4,G4,r,r,r,r,r,r,r,r,B-5,G3,E5,r,r
1242.0,765.765,309,1.0,G#5,G#5,E-5,G#4,C4,C4,r,r,C4,C4,E-4,G#4,r,r,r,r,r,r,r,r,G#5,C4,E-5,r,r
1242.75,766.0775,309,1.375,G#5,G#5,E-5,G#4,C4,C4,r,r,C4,C4,E-4,G#4,r,r,r,r,r,r,r,r,G#5,C4,C5,r,r
1242.875,766.1295,309,1.4375,G#5,G#5,E-5,G#4,C4,C4,r,r,C4,C4,E-4,G#4,r,r,r,r,r,r,r,r,G#5,C4,B-4,r,r
1243.0,766.1816,309,1.5,r,r,G#5,E-4,C4,C4,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C4,E-4,C4,r
1243.5,766.39,309,1.75,r,r,E-5,G#4,C4,C4,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,C4,E-4,C4,r
1243.75,766.4941,309,1.875,r,r,E-5,G#4,E-4,E-4,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,E-4,E-4,C4,r
1243.875,766.5462,309,1.9375,r,r,E-4,F5,G#4,G#4,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,G#4,E-4,C4,r
1244.0,766.5983,309,2.0,E-6,E-6,G#4,E-5,C5,C5,r,r,G#4,G#4,C4,E-4,C5,E-4,r,r,r,r,r,r,E-6,C5,r,C4,r
1244.75,766.9108,309,2.375,E-6,E-6,r,r,C5,C5,r,r,G#4,G#4,C4,E-4,C5,E-4,r,r,r,r,r,r,E-6,C5,r,G#3,r
1244.875,766.9629,309,2.4375,E-6,E-6,r,r,C5,C5,r,r,G#4,G#4,C4,E-4,C5,E-4,r,r,r,r,r,r,E-6,C5,r,E-3,r
1245.0,767.015,309,2.5,E-6,E-6,r,r,r,r,r,r,r,r,C4,E-4,E-5,E-4,G#4,r,r,r,r,r,E-6,r,E-4,C3,r
1245.5,767.2233,309,2.75,E-6,E-6,r,r,r,r,r,r,r,r,C4,E-4,C5,E-4,G#4,r,r,r,r,r,E-6,r,E-4,C3,r
1245.75,767.3275,309,2.875,G#5,G#5,r,r,r,r,r,r,r,r,C4,E-4,C5,E-4,G#4,r,r,r,r,r,G#5,r,E-4,C3,r
1245.875,767.3795,309,2.9375,G5,G5,r,r,r,r,r,r,r,r,C4,E-4,B-4,E-4,G#4,r,r,r,r,r,G5,r,E-4,C3,r
1246.0,767.4316,310,1.0,F#5,F#5,r,r,F#5,C5,E-4,E-3,A4,A3,A4,C4,C5,C4,E-4,E-4,E-4,E-3,E-3,r,F#5,r,A3,E-4,E-3
1246.5,767.64,310,1.25,F#5,F#5,r,r,F#5,C5,E-4,E-3,A4,A3,A4,C4,r,r,E-4,E-4,E-4,E-3,E-3,r,F#5,r,A3,E-4,E-3
1246.75,767.7441,310,1.375,F#5,F#5,r,r,F#5,C5,E-4,E-3,A4,A3,A4,C4,r,r,E-4,E-4,E-4,E-3,E-3,r,F#5,r,C4,E-4,E-3
1246.875,767.7962,310,1.4375,F#5,F#5,r,r,F#5,C5,E-4,E-3,A4,A3,A4,C4,r,r,E-4,E-4,E-4,E-3,E-3,r,F#5,r,F#4,E-4,E-3
1247.0,767.8483,310,1.5,r,r,C6,C5,E-5,F#5,E-4,E-3,A4,A3,r,r,r,r,E-4,E-4,E-4,E-3,E-3,r,r,C5,A4,E-4,E-3
1247.5,768.0566,310,1.75,r,r,C6,C5,F#5,C5,E-4,E-3,A4,A3,r,r,r,r,r,E-4,E-4,E-3,E-3,r,r,C5,A4,E-4,E-3
1247.75,768.1608,310,1.875,r,r,C6,C5,F#5,C5,C4,C3,A4,A3,r,r,r,r,r,E-4,E-4,E-3,E-3,r,r,C5,A4,C4,C3
1247.875,768.2129,310,1.9375,r,r,C6,C5,G5,B-4,A3,A2,A4,A3,r,r,r,r,r,E-4,E-4,E-3,E-3,r,r,C5,A4,A3,A2
1248.0,768.265,310,2.0,A6,A6,B5,E-5,A5,A4,F#3,F#2,C5,E-3,E-4,A4,r,r,r,F#3,F#3,F#2,F#2,r,A6,C5,r,F#3,F#2
1248.5,768.4733,310,2.25,A6,A6,C6,E-5,r,r,F#3,F#2,C5,E-3,E-4,A4,r,r,r,F#3,F#3,F#2,F#2,r,A6,C5,r,F#3,F#2
1248.75,768.5775,310,2.375,A6,A6,C6,E-5,r,r,F#3,F#2,C5,E-3,E-4,A4,r,r,r,F#3,F#3,F#2,F#2,r,A6,E-4,r,F#3,F#2
1248.875,768.6295,310,2.4375,A6,A6,D6,D5,r,r,F#3,F#2,C5,E-3,E-4,A4,r,r,r,F#3,F#3,F#2,F#2,r,A6,C4,r,F#3,F#2
1249.0,768.6816,310,2.5,A6,A6,E-6,C5,r,E-5,r,r,r,r,E-4,A4,r,r,r,r,r,r,r,r,A6,A3,E-5,r,r
1249.75,768.9941,310,2.875,E-6,E-6,r,r,r,E-5,r,r,r,r,E-4,A4,r,r,r,r,r,r,r,r,E-6,A3,E-5,r,r
1249.875,769.0462,310,2.9375,C6,C6,r,r,r,E-5,r,r,r,r,E-4,A4,r,r,r,r,r,r,r,r,C6,A3,E-5,r,r
1250.0,769.0983,311,1.0,B-5,B-5,r,r,r,E-5,G4,G3,G4,B-3,B-4,E-4,r,r,r,E-4,B-3,G3,r,r,B-5,r,E-5,G4,G3
1250.75,769.4108,311,1.375,B-5,B-5,r,r,r,E-5,G4,G3,G4,B-3,B-4,E-4,r,r,r,E-4,B-3,G3,r,r,B-5,r,E-5,G4,G3
1250.875,769.4629,311,1.4375,B-5,B-5,r,r,r,B-4,G4,G3,G4,B-3,B-4,E-4,r,r,r,E-4,B-3,G3,r,r,B-5,r,B-4,G4,G3
1251.0,769.515,311,1.5,r,r,E-4,E-4,r,G4,G4,G3,G4,B-3,r,r,r,r,r,E-4,B-3,G3,r,r,r,E-4,G4,G4,G3
1251.75,769.8275,311,1.875,r,r,E-4,E-4,r,G4,E-4,E-3,G4,B-3,r,r,r,r,r,G4,B-3,E-3,r,r,r,E-4,G4,E-4,E-3
1251.875,769.8795,311,1.9375,r,r,E-4,E-4,r,G4,B-3,B-2,G4,B-3,r,r,r,r,r,G4,B-3,E-3,r,r,r,E-4,G4,B-3,B-2
1252.0,769.9316,311,2.0,B-5,B-5,E-4,E-4,B-4,r,E-3,E-2,B-3,B-4,E-4,E-4,E-5,B-4,G4,G4,B-3,E-3,r,r,B-4,E-4,r,E-3,E-2
1252.75,770.2441,311,2.375,B-5,B-5,G4,G4,B-4,r,E-3,E-2,B-3,B-4,E-4,E-4,E-5,B-4,G4,G4,B-3,E-3,r,r,B-4,G4,r,E-3,E-2
1252.875,770.2962,311,2.4375,B-5,B-5,G#4,G#4,B-4,r,E-3,E-2,B-3,B-4,E-4,E-4,E-5,B-4,G4,G4,B-3,E-3,r,r,B-4,G#4,r,E-3,E-2
1253.0,770.3483,311,2.5,B-5,B-5,B-4,B-4,B-4,G4,r,r,r,r,E-4,E-4,E-5,B-4,G4,r,r,r,r,r,B-4,B-4,G4,r,r
1253.75,770.6608,311,2.875,E-6,E-6,B-4,B-4,E-5,G4,r,r,r,r,E-4,E-4,E-5,B-4,G4,r,r,r,r,r,E-5,B-4,G4,r,r
1253.875,770.7129,311,2.9375,G6,G6,B-4,B-4,G5,G4,r,r,r,r,E-4,E-4,E-5,B-4,G4,r,r,r,r,r,G5,B-4,G4,r,r
1254.0,770.765,312,1.0,B-5,B-5,r,r,D6,G4,B-2,B-2,B-3,B-4,B-4,F3,D5,B-4,B-3,D4,F3,B-2,r,B2,B-5,r,G4,B-2,B-1
1254.75,771.0775,312,1.375,B-5,B-5,r,r,D6,F4,B-2,B-2,B-3,B-4,B-4,F3,D5,B-4,B-3,D4,F3,B-2,r,B2,B-5,r,F4,B-2,B-1
1254.875,771.1295,312,1.4375,B-5,B-5,r,r,D6,D4,B-2,B-2,B-3,B-4,B-4,F3,D5,B-4,B-3,D4,F3,B-2,r,B2,B-5,r,D4,B-2,B-1
1255.0,771.1816,312,1.5,r,r,D5,D5,r,B-3,B-2,B-2,B-3,B-4,r,r,r,r,r,D4,F3,B-2,r,B2,r,D5,B-3,B-2,B-1
1255.75,771.4941,312,1.875,r,r,D5,D5,r,B-3,F3,F3,B-3,B-4,r,r,r,r,r,D4,F3,B-2,r,r,r,D5,B-3,F3,F2
1255.875,771.5462,312,1.9375,r,r,D5,D5,r,B-3,B-3,B-3,B-3,B-4,r,r,r,r,r,D4,F3,B-2,r,r,r,D5,B-3,B-3,B-2
1256.0,771.5983,312,2.0,F6,F6,D5,D5,F5,r,D4,D4,B-4,D4,B-3,F3,B-4,F4,B-3,F4,B-3,D3,r,r,F6,D5,r,D4,D3
1256.75,771.9108,312,2.375,F6,F6,C5,C5,F5,r,D4,D4,B-4,D4,B-3,F3,B-4,F4,B-3,F4,B-3,D3,r,r,F6,C5,r,D4,D3
1256.875,771.9629,312,2.4375,F6,F6,B-4,B-4,F5,r,D4,D4,B-4,D4,B-3,F3,B-4,F4,B-3,F4,B-3,D3,r,r,F6,B-4,r,D4,D3
1257.0,772.015,312,2.5,F6,F6,F4,F4,F5,B-3,r,r,r,r,B-3,F3,B-4,F4,B-3,r,r,r,r,r,F6,F4,B-3,r,r
1257.75,772.3275,312,2.875,D6,D6,F4,F4,D5,B-3,r,r,r,r,B-3,F3,B-4,F4,B-3,r,r,r,r,r,D6,F4,B-3,r,r
1257.875,772.3795,312,2.9375,B-5,B-5,F4,F4,B-4,B-3,r,r,r,r,B-3,F3,B-4,F4,B-3,r,r,r,r,r,B-5,F4,B-3,r,r
1258.0,772.4316,313,1.0,G#5,G#5,r,r,G#4,C#4,F4,F3,F4,G#3,G#4,C#4,F5,F4,F4,C#4,G#3,F3,r,F2,G#5,r,C#4,F4,F3
1258.75,772.7441,313,1.375,G#5,G#5,r,r,G#4,F4,F4,F3,F4,G#3,G#4,C#4,F5,F4,F4,C#4,G#3,F3,r,F2,G#5,r,F4,F4,F3
1258.875,772.7962,313,1.4375,G#5,G#5,r,r,G#4,G#4,F4,F3,F4,G#3,G#4,C#4,F5,F4,F4,C#4,G#3,F3,r,F2,G#5,r,G#4,F4,F3
1259.0,772.8483,313,1.5,r,r,C#4,C#4,r,C#5,F4,F3,F4,G#3,r,r,r,r,r,C#4,G#3,F3,r,F2,r,C#4,C#5,F4,F3
1259.75,773.1608,313,1.875,r,r,C#4,C#4,r,C#5,C#4,C#3,F4,G#3,r,r,r,r,r,F4,G#3,C#3,r,r,r,C#4,C#5,C#4,C#3
1259.875,773.2129,313,1.9375,r,r,C#4,C#4,r,C#5,G#3,G#2,F4,G#3,r,r,r,r,r,F4,G#3,C#3,r,r,r,C#4,C#5,G#3,G#2
1260.0,773.265,313,2.0,G#5,G#5,C#4,C#4,G#4,r,C#3,C#2,G#3,G#4,F4,F4,F5,G#4,F4,F4,C#4,C#3,r,r,G#4,C#4,r,C#3,C#2
1260.75,773.5775,313,2.375,G#5,G#5,F4,F4,G#4,r,C#3,C#2,G#3,G#4,F4,F4,F5,G#4,F4,F4,C#4,C#3,r,r,G#4,F4,r,C#3,C#2
1260.875,773.6295,313,2.4375,G#5,G#5,F#4,F#4,G#4,r,C#3,C#2,G#3,G#4,F4,F4,F5,G#4,F4,F4,C#4,C#3,r,r,G#4,F#4,r,C#3,C#2
1261.0,773.6816,313,2.5,G#5,G#5,G#4,G#4,G#4,F5,r,r,r,r,F4,F4,F5,G#4,F4,r,r,r,r,r,G#4,G#4,F5,r,r
1261.75,773.9941,313,2.875,C#6,C#6,G#4,G#4,C#5,F5,r,r,r,r,F4,F4,F5,G#4,F4,r,r,r,r,r,C#5,G#4,F5,r,r
1261.875,774.0462,313,2.9375,F6,F6,G#4,G#4,F5,F5,r,r,r,r,F4,F4,F5,G#4,F4,r,r,r,r,r,F5,G#4,F5,r,r
1262.0,774.0983,314,1.0,G6,G6,r,r,G5,F5,C3,C3,C3,E4,C5,G3,G5,C5,G4,E4,G3,C3,r,r,G5,r,F5,C3,C2
1262.75,774.4108,314,1.375,G6,G6,r,r,G5,E5,C3,C3,C3,E4,C5,G3,G5,C5,G4,E4,G3,C3,r,r,G5,r,E5,C3,C2
1262.875,774.4629,314,1.4375,G6,G6,r,r,G5,G4,C3,C3,C3,E4,C5,G3,G5,C5,G4,E4,G3,C3,r,r,G5,r,G4,C3,C2
1263.0,774.515,314,1.5,r,r,E5,E5,r,C4,C3,C3,C3,E4,r,r,G5,C5,G4,E4,G3,C3,r,r,r,E5,C4,C3,C2
1263.75,774.8275,314,1.875,r,r,E5,E5,r,C4,G3,G3,C3,E4,r,r,G5,E5,G4,E4,G3,C3,r,r,r,E5,C4,G3,G2
1263.875,774.8795,314,1.9375,r,r,E5,E5,r,C4,C4,C4,C3,E4,r,r,G5,E5,G4,E4,G3,C3,r,r,r,E5,C4,C4,C3
1264.0,774.9316,314,2.0,r,r,E5,E5,r,r,E4,E4,G4,G3,G4,G3,G5,E5,G4,G4,C4,E3,r,r,C6,E5,r,E4,E3
1264.75,775.2441,314,2.375,r,r,D5,D5,r,r,E4,E4,G4,G3,G4,G3,G5,E5,G4,G4,C4,E3,r,r,C6,D5,r,E4,E3
1264.875,775.2962,314,2.4375,r,r,C5,C5,r,r,E4,E4,G4,G3,G4,G3,G5,E5,G4,G4,C4,E3,r,r,C6,C5,r,E4,E3
1265.0,775.3483,314,2.5,r,r,G4,G4,r,r,r,r,r,r,G4,G3,r,r,r,r,r,r,r,r,C6,G4,C4,r,r
1265.75,775.6608,314,2.875,r,r,G4,G4,r,r,r,r,r,r,G4,G3,r,r,r,r,r,r,r,r,C#6,G4,C4,r,r
1265.875,775.7129,314,2.9375,r,r,G4,G4,r,r,r,r,r,r,G4,G3,r,r,r,r,r,r,r,r,C6,G4,C4,r,r
1266.0,775.765,315,1.0,r,r,F5,r,r,G#3,r,r,r,r,F4,C4,r,r,r,r,r,r,r,r,F5,r,C4,G#3,G#2
1266.75,776.0775,315,1.375,r,r,F5,r,r,G#3,r,r,r,r,F4,C4,r,r,r,r,r,r,r,r,r,r,F4,F3,F2
1266.875,776.1295,315,1.4375,r,r,F5,r,r,G#3,r,r,r,r,F4,C4,r,r,r,r,r,r,r,r,r,r,G#4,C3,C2
1267.0,776.1816,315,1.5,r,r,F4,r,E-5,G#4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,C4,C5,G#2,G#1
1267.75,776.4941,315,1.875,r,r,r,r,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,r,r,r
1267.875,776.5462,315,1.9375,r,r,r,r,E-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,r,r,r
1268.0,776.5983,315,2.0,r,r,F5,r,E-4,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,C5,C4,G#3,G#2
1268.75,776.9108,315,2.375,r,r,F5,r,r,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F3,F2
1268.875,776.9629,315,2.4375,r,r,F5,r,r,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,C3,C2
1269.0,777.015,315,2.5,r,r,F4,r,E-5,G#4,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,C4,C5,G#2,G#1
1269.75,777.3275,315,2.875,r,r,r,r,E-5,r,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,F4,r,r,r
1269.875,777.3795,315,2.9375,r,r,r,r,E-5,r,G#3,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,r,r,r
1270.0,777.4316,316,1.0,r,r,F#5,r,C#4,B-3,F#4,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,C#5,C#4,B-3,B-2
1270.75,777.7441,316,1.375,r,r,F#5,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#3,F#2
1270.875,777.7962,316,1.4375,r,r,F#5,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,C#3,C#2
1271.0,777.8483,316,1.5,B-5,r,F#4,r,r,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#4,C#5,B-2,B-1
1271.75,778.1608,316,1.875,B-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,F#4,r,r,r
1271.875,778.2129,316,1.9375,B-5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,B-4,r,r,r
1272.0,778.265,316,2.0,C#5,r,F#5,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,C#5,C#4,B-3,B-2
1272.75,778.5775,316,2.375,r,r,F#5,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,F#3,F#2
1272.875,778.6295,316,2.4375,r,r,F#5,r,r,B-3,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B-4,C#3,C#2
1273.0,778.6816,316,2.5,r,r,F#4,r,r,B-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#5,C#4,C#5,B-2,B-1
1273.75,778.9941,316,2.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C#5,F#4,r,r,r
1273.875,779.0462,316,2.9375,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F#4,C#5,r,r,r
1274.0,779.0983,317,1.0,B5,B5,r,r,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B4,B4,B3,B2
1274.75,779.4108,317,1.375,B5,B5,r,r,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F4,F3,F2
1274.875,779.4629,317,1.4375,B5,B5,r,r,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D4,D4,D3,D2
1275.0,779.515,317,1.5,C5,C5,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C5,C4,C3
1275.75,779.8275,317,1.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D5,D4,D3
1275.875,779.8795,317,1.9375,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-5,E-4,E-3
1276.0,779.9316,317,2.0,B5,B5,r,r,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,B4,B4,B4,B3,B2
1276.75,780.2441,317,2.375,B5,B5,r,r,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F4,F3,F2
1276.875,780.2962,317,2.4375,B5,B5,r,r,B4,B4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D4,D4,D4,D3,D2
1277.0,780.3483,317,2.5,C5,C5,r,r,C4,C4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,C5,C5,C5,C4,C3
1277.75,780.6608,317,2.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D5,D4,D3
1277.875,780.7129,317,2.9375,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-5,E-4,E-3
1278.0,780.765,318,1.0,D6,D6,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,D5,D5,D5,D4,D3
1278.75,781.0775,318,1.375,D6,D6,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G#4,G#4,G#4,G#3,G#2
1278.875,781.1295,318,1.4375,D6,D6,r,r,D5,D5,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F4,F4,F4,F3,F2
1279.0,781.1816,318,1.5,E-5,E-5,r,r,E-4,E-4,r,r,r,r,r,r,r,r,r,r,r,r,r,r,E-5,E-5,E-5,E-4,E-3
1279.75,781.4941,318,1.875,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,F5,F5,F5,F4,F3
1279.875,781.5462,318,1.9375,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,r,G5,G5,G5,G4,G3
