score_qstamp,qstamp,measure,beat,246968_tstamp
23.8333,23.8333,12,2.8333,12.0567
24.0,24.0,13,1.0,12.14
25.0,25.0,13,2.0,12.56
25.3333,25.3333,13,2.3333,12.7267
25.6667,25.6667,13,2.6667,12.8933
26.0,26.0,14,1.0,13.08
27.0,27.0,14,2.0,13.56
27.1667,27.1667,14,2.1667,13.6466
27.3333,27.3333,14,2.3333,13.7467
27.5,27.5,14,2.5,13.83
27.6667,27.6667,14,2.6667,13.9133
27.8333,27.8333,14,2.8333,13.9967
28.0,28.0,15,1.0,14.08
29.0,29.0,15,2.0,14.54
29.3333,29.3333,15,2.3333,14.7267
29.6667,29.6667,15,2.6667,14.8933
30.0,30.0,16,1.0,15.06
31.0,31.0,16,2.0,15.6
31.1667,31.1667,16,2.1667,15.7233
31.3333,31.3333,16,2.3333,15.8067
31.5,31.5,16,2.5,15.89
31.6667,31.6667,16,2.6667,15.9733
31.8333,31.8333,16,2.8333,16.0567
32.0,32.0,17,1.0,16.14
32.1667,32.1667,17,1.1667,16.2233
32.3333,32.3333,17,1.3333,16.2867
32.5,32.5,17,1.5,16.37
32.6667,32.6667,17,1.6667,16.4533
32.8333,32.8333,17,1.8333,16.5367
33.0,33.0,17,2.0,16.62
33.3333,33.3333,17,2.3333,16.7867
33.6667,33.6667,17,2.6667,16.9533
34.0,34.0,18,1.0,17.12
34.3333,34.3333,18,1.3333,17.2867
34.6667,34.6667,18,1.6667,17.4533
35.0,35.0,18,2.0,17.62
35.3333,35.3333,18,2.3333,17.7867
35.6667,35.6667,18,2.6667,17.9533
36.0,36.0,19,1.0,18.12
36.1667,36.1667,19,1.1667,18.2833
36.3333,36.3333,19,1.3333,18.3667
36.5,36.5,19,1.5,18.45
36.6667,36.6667,19,1.6667,18.5333
36.8333,36.8333,19,1.8333,18.6167
37.0,37.0,19,2.0,18.7
37.5,37.5,19,2.5,18.99
38.0,38.0,20,1.0,19.26
38.5,38.5,20,1.5,19.51
39.0,39.0,20,2.0,19.76
39.5,39.5,20,2.5,20.01
40.0,40.0,21,1.0,20.26
40.5,40.5,21,1.5,20.51
41.0,41.0,21,2.0,20.76
41.5,41.5,21,2.5,21.01
41.75,41.75,21,2.75,21.135
42.0,42.0,22,1.0,21.26
42.5,42.5,22,1.5,21.53
42.75,42.75,22,1.75,21.655
43.0,43.0,22,2.0,21.78
43.25,43.25,22,2.25,21.905
43.5,43.5,22,2.5,22.03
43.75,43.75,22,2.75,22.155
44.0,44.0,23,1.0,22.28
44.25,44.25,23,1.25,22.405
44.5,44.5,23,1.5,22.53
44.75,44.75,23,1.75,22.655
45.0,45.0,23,2.0,22.78
45.25,45.25,23,2.25,22.905
45.5,45.5,23,2.5,23.03
46.0,46.0,24,1.0,23.28
46.25,46.25,24,1.25,23.405
46.5,46.5,24,1.5,23.53
46.75,46.75,24,1.75,23.655
47.0,47.0,24,2.0,23.78
47.25,47.25,24,2.25,24.025
47.5,47.5,24,2.5,24.15
47.75,47.75,24,2.75,24.275
48.0,48.0,25,1.0,24.4
48.25,48.25,25,1.25,24.525
48.5,48.5,25,1.5,24.65
48.75,48.75,25,1.75,24.7338
49.0,49.0,25,2.0,24.84
49.25,49.25,25,2.25,24.965
49.5,49.5,25,2.5,25.09
50.0,50.0,26,1.0,25.34
50.25,50.25,26,1.25,25.465
50.5,50.5,26,1.5,25.59
50.75,50.75,26,1.75,25.715
51.0,51.0,26,2.0,25.84
51.25,51.25,26,2.25,25.985
51.5,51.5,26,2.5,26.11
51.75,51.75,26,2.75,26.235
52.0,52.0,27,1.0,26.36
52.25,52.25,27,1.25,26.485
52.5,52.5,27,1.5,26.61
52.75,52.75,27,1.75,26.735
53.0,53.0,27,2.0,26.86
53.25,53.25,27,2.25,26.985
53.5,53.5,27,2.5,27.11
54.0,54.0,28,1.0,27.36
54.25,54.25,28,1.25,27.485
54.5,54.5,28,1.5,27.61
54.75,54.75,28,1.75,27.735
55.0,55.0,28,2.0,27.86
55.25,55.25,28,2.25,27.985
55.5,55.5,28,2.5,28.11
56.0,56.0,29,1.0,28.36
56.25,56.25,29,1.25,28.505
56.5,56.5,29,1.5,28.63
56.75,56.75,29,1.75,28.755
57.0,57.0,29,2.0,28.88
57.25,57.25,29,2.25,29.025
57.5,57.5,29,2.5,29.15
57.75,57.75,29,2.75,29.275
58.0,58.0,30,1.0,29.4
58.25,58.25,30,1.25,29.525
58.5,58.5,30,1.5,29.65
58.75,58.75,30,1.75,29.775
59.0,59.0,30,2.0,29.9
59.25,59.25,30,2.25,30.025
59.5,59.5,30,2.5,30.15
59.75,59.75,30,2.75,30.275
60.0,60.0,31,1.0,30.4
60.25,60.25,31,1.25,30.525
60.5,60.5,31,1.5,30.65
60.75,60.75,31,1.75,30.775
61.0,61.0,31,2.0,30.9
61.25,61.25,31,2.25,31.025
61.5,61.5,31,2.5,31.15
61.75,61.75,31,2.75,31.275
62.0,62.0,32,1.0,31.4
62.25,62.25,32,1.25,31.53
62.5,62.5,32,1.5,31.67
62.75,62.75,32,1.75,31.795
63.0,63.0,32,2.0,31.92
63.25,63.25,32,2.25,32.045
63.5,63.5,32,2.5,32.17
63.75,63.75,32,2.75,32.295
64.0,64.0,33,1.0,32.42
64.25,64.25,33,1.25,32.545
64.5,64.5,33,1.5,32.71
64.75,64.75,33,1.75,32.855
65.0,65.0,33,2.0,32.98
65.25,65.25,33,2.25,33.105
65.5,65.5,33,2.5,33.23
65.75,65.75,33,2.75,33.355
66.0,66.0,34,1.0,33.48
66.25,66.25,34,1.25,33.605
66.5,66.5,34,1.5,33.73
66.75,66.75,34,1.75,33.855
67.0,67.0,34,2.0,33.98
67.25,67.25,34,2.25,34.105
67.5,67.5,34,2.5,34.23
67.75,67.75,34,2.75,34.355
68.0,68.0,35,1.0,34.48
68.5,68.5,35,1.5,34.75
69.0,69.0,35,2.0,35.04
69.5,69.5,35,2.5,35.29
70.0,70.0,36,1.0,35.54
71.0,71.0,36,2.0,36.02
72.0,72.0,37,1.0,36.52
72.5,72.5,37,1.5,36.77
73.0,73.0,37,2.0,37.02
73.5,73.5,37,2.5,37.29
74.0,74.0,38,1.0,37.54
75.0,75.0,38,2.0,38.02
76.0,76.0,39,1.0,38.56
78.0,78.0,40,1.0,39.54
79.0,79.0,40,2.0,40.04
79.25,79.25,40,2.25,40.165
79.5,79.5,40,2.5,40.29
80.0,80.0,41,1.0,40.54
80.25,80.25,41,1.25,40.685
80.5,80.5,41,1.5,40.81
81.0,81.0,41,2.0,41.06
81.25,81.25,41,2.25,41.185
81.5,81.5,41,2.5,41.31
81.75,81.75,41,2.75,41.435
82.0,82.0,42,1.0,41.56
82.25,82.25,42,1.25,41.685
82.5,82.5,42,1.5,41.81
83.0,83.0,42,2.0,42.06
83.25,83.25,42,2.25,42.205
83.5,83.5,42,2.5,42.35
83.75,83.75,42,2.75,42.475
84.0,84.0,43,1.0,42.6
84.25,84.25,43,1.25,42.725
84.5,84.5,43,1.5,42.87
84.75,84.75,43,1.75,42.995
85.0,85.0,43,2.0,43.12
85.25,85.25,43,2.25,43.245
85.5,85.5,43,2.5,43.37
85.75,85.75,43,2.75,43.495
86.0,86.0,44,1.0,43.62
86.25,86.25,44,1.25,43.765
86.5,86.5,44,1.5,43.89
87.0,87.0,44,2.0,44.14
87.25,87.25,44,2.25,44.265
87.5,87.5,44,2.5,44.39
88.0,88.0,45,1.0,44.64
88.25,88.25,45,1.25,44.785
88.5,88.5,45,1.5,44.91
89.0,89.0,45,2.0,45.16
89.25,89.25,45,2.25,45.285
89.5,89.5,45,2.5,45.41
90.0,90.0,46,1.0,45.66
90.25,90.25,46,1.25,45.785
90.5,90.5,46,1.5,45.91
91.0,91.0,46,2.0,46.1
91.25,91.25,46,2.25,46.225
91.5,91.5,46,2.5,46.35
92.0,92.0,47,1.0,46.6
92.25,92.25,47,1.25,46.725
92.5,92.5,47,1.5,46.85
93.0,93.0,47,2.0,47.1
93.25,93.25,47,2.25,47.305
93.5,93.5,47,2.5,47.43
94.0,94.0,48,1.0,47.68
95.0,95.0,48,2.0,48.22
95.25,95.25,48,2.25,48.405
95.5,95.5,48,2.5,48.53
96.0,96.0,49,1.0,48.78
97.0,97.0,49,2.0,49.3
97.25,97.25,49,2.25,49.445
97.5,97.5,49,2.5,49.57
98.0,98.0,50,1.0,49.86
99.0,99.0,50,2.0,50.26
99.25,99.25,50,2.25,50.405
99.5,99.5,50,2.5,50.55
100.0,100.0,51,1.0,50.82
101.0,101.0,51,2.0,51.3
101.5,101.5,51,2.5,51.55
102.0,102.0,52,1.0,51.8
102.5,102.5,52,1.5,52.09
103.0,103.0,52,2.0,52.38
103.5,103.5,52,2.5,52.63
104.0,104.0,53,1.0,52.88
104.75,104.75,53,1.75,53.315
105.0,105.0,53,2.0,53.44
105.5,105.5,53,2.5,53.69
106.0,106.0,54,1.0,53.94
106.75,106.75,54,1.75,54.335
107.0,107.0,54,2.0,54.46
107.5,107.5,54,2.5,54.71
107.75,107.75,54,2.75,54.855
108.0,108.0,55,1.0,54.98
108.25,108.25,55,1.25,55.105
108.5,108.5,55,1.5,55.23
108.75,108.75,55,1.75,55.355
109.0,109.0,55,2.0,55.48
109.25,109.25,55,2.25,55.605
109.5,109.5,55,2.5,55.73
109.75,109.75,55,2.75,55.875
110.0,110.0,56,1.0,56.04
110.5,110.5,56,1.5,56.31
111.0,111.0,56,2.0,56.56
111.5,111.5,56,2.5,56.81
112.0,112.0,57,1.0,57.06
112.75,112.75,57,1.75,57.495
113.0,113.0,57,2.0,57.62
113.5,113.5,57,2.5,57.87
114.0,114.0,58,1.0,58.12
114.5,114.5,58,1.5,58.37
115.0,115.0,58,2.0,58.62
115.5,115.5,58,2.5,58.83
115.75,115.75,58,2.75,58.975
116.0,116.0,59,1.0,59.12
116.25,116.25,59,1.25,59.285
116.5,116.5,59,1.5,59.41
116.75,116.75,59,1.75,59.535
117.0,117.0,59,2.0,59.68
117.25,117.25,59,2.25,59.805
117.5,117.5,59,2.5,59.93
117.75,117.75,59,2.75,60.055
118.0,118.0,60,1.0,60.2
118.5,118.5,60,1.5,60.45
119.0,119.0,60,2.0,60.7
119.5,119.5,60,2.5,60.95
119.75,119.75,60,2.75,61.075
120.0,120.0,61,1.0,61.2
120.25,120.25,61,1.25,61.325
120.5,120.5,61,1.5,61.45
120.75,120.75,61,1.75,61.575
121.0,121.0,61,2.0,61.72
121.25,121.25,61,2.25,61.85
121.5,121.5,61,2.5,62.05
121.75,121.75,61,2.75,62.175
122.0,122.0,62,1.0,62.3
122.25,122.25,62,1.25,62.425
122.5,122.5,62,1.5,62.55
122.75,122.75,62,1.75,62.675
123.0,123.0,62,2.0,62.8
123.25,123.25,62,2.25,62.925
123.5,123.5,62,2.5,63.05
123.75,123.75,62,2.75,63.195
124.0,124.0,63,1.0,63.32
125.0,125.0,63,2.0,63.82
125.5,125.5,63,2.5,64.07
126.0,126.0,64,1.0,64.32
127.0,127.0,64,2.0,64.82
127.5,127.5,64,2.5,65.11
128.0,128.0,65,1.0,65.38
129.0,129.0,65,2.0,65.96
129.3333,129.3333,65,2.3333,66.1267
129.5,129.5,65,2.5,66.21
129.6667,129.6667,65,2.6667,66.2933
130.0,130.0,66,1.0,66.46
130.3333,130.3333,66,1.3333,66.6667
130.6667,130.6667,66,1.6667,66.8333
131.0,131.0,66,2.0,67.0
131.3333,131.3333,66,2.3333,67.1667
131.5,131.5,66,2.5,67.25
131.6667,131.6667,66,2.6667,67.3333
132.0,132.0,67,1.0,67.48
133.0,133.0,67,2.0,67.96
133.5,133.5,67,2.5,68.23
134.0,134.0,68,1.0,68.48
135.0,135.0,68,2.0,69.02
135.5,135.5,68,2.5,69.29
136.0,136.0,69,1.0,69.54
137.0,137.0,69,2.0,70.12
137.3333,137.3333,69,2.3333,70.2867
137.5,137.5,69,2.5,70.37
137.6667,137.6667,69,2.6667,70.4533
138.0,138.0,70,1.0,70.64
138.3333,138.3333,70,1.3333,70.8067
138.6667,138.6667,70,1.6667,70.9733
139.0,139.0,70,2.0,71.14
139.3333,139.3333,70,2.3333,71.3067
139.5,139.5,70,2.5,71.39
139.6667,139.6667,70,2.6667,71.4733
140.0,140.0,71,1.0,71.64
141.0,141.0,71,2.0,72.16
141.3333,141.3333,71,2.3333,72.3267
141.5,141.5,71,2.5,72.41
141.6667,141.6667,71,2.6667,72.4933
142.0,142.0,72,1.0,72.66
142.3333,142.3333,72,1.3333,72.8267
142.6667,142.6667,72,1.6667,72.9933
143.0,143.0,72,2.0,73.18
143.3333,143.3333,72,2.3333,73.3867
143.5,143.5,72,2.5,73.47
143.6667,143.6667,72,2.6667,73.5533
144.0,144.0,73,1.0,73.72
144.3333,144.3333,73,1.3333,73.9067
144.6667,144.6667,73,1.6667,74.0733
145.0,145.0,73,2.0,74.24
145.3333,145.3333,73,2.3333,74.4134
145.5,145.5,73,2.5,74.53
145.6667,145.6667,73,2.6667,74.6133
146.0,146.0,74,1.0,74.78
146.3333,146.3333,74,1.3333,74.9467
146.6667,146.6667,74,1.6667,75.1133
147.0,147.0,74,2.0,75.32
147.3333,147.3333,74,2.3333,75.4867
147.5,147.5,74,2.5,75.57
147.6667,147.6667,74,2.6667,75.6366
148.0,148.0,75,1.0,75.8
148.3333,148.3333,75,1.3333,75.9667
148.6667,148.6667,75,1.6667,76.1333
149.0,149.0,75,2.0,76.32
149.3333,149.3333,75,2.3333,76.5267
149.6667,149.6667,75,2.6667,76.6933
150.0,150.0,76,1.0,76.86
150.3333,150.3333,76,1.3333,77.0267
150.6667,150.6667,76,1.6667,77.1933
151.0,151.0,76,2.0,77.36
151.3333,151.3333,76,2.3333,77.5267
151.6667,151.6667,76,2.6667,77.6933
152.0,152.0,77,1.0,78.0
153.0,153.0,77,2.0,78.5
154.0,154.0,78,1.0,79.0
155.0,155.0,78,2.0,79.54
156.0,156.0,79,1.0,80.06
158.0,158.0,80,1.0,81.06
159.0,159.0,80,2.0,81.56
160.0,160.0,81,1.0,82.06
161.0,161.0,81,2.0,82.56
162.0,162.0,82,1.0,83.06
163.0,163.0,82,2.0,83.86
164.0,164.0,83,1.0,84.32
165.0,165.0,83,2.0,84.82
166.0,166.0,84,1.0,85.32
167.0,167.0,84,2.0,85.78
168.0,168.0,85,1.0,86.28
170.0,170.0,86,1.0,87.34
172.0,172.0,87,1.0,88.34
174.0,174.0,88,1.0,89.56
175.0,175.0,88,2.0,90.06
176.0,176.0,89,1.0,90.54
176.5,176.5,89,1.5,90.79
177.0,177.0,89,2.0,91.04
177.5,177.5,89,2.5,91.27
178.0,178.0,90,1.0,91.52
179.0,179.0,90,2.0,91.96
180.0,180.0,91,1.0,92.44
180.5,180.5,91,1.5,92.69
181.0,181.0,91,2.0,92.98
181.5,181.5,91,2.5,93.27
182.0,182.0,92,1.0,93.54
183.0,183.0,92,2.0,94.04
184.0,184.0,93,1.0,94.52
186.0,186.0,94,1.0,95.52
188.0,188.0,95,1.0,96.52
190.0,190.0,96,1.0,97.48
192.0,192.0,97,1.0,98.48
194.0,194.0,98,1.0,99.46
196.0,196.0,99,1.0,100.46
198.0,198.0,100,1.0,101.46
200.0,200.0,101,1.0,102.46
202.0,202.0,102,1.0,103.46
204.0,204.0,103,1.0,104.54
206.0,206.0,104,1.0,105.42
208.0,208.0,105,1.0,106.44
210.0,210.0,106,1.0,107.42
212.0,212.0,107,1.0,108.42
213.0,213.0,107,2.0,108.92
213.25,213.25,107,2.25,109.085
213.5,213.5,107,2.5,109.21
214.0,214.0,108,1.0,109.46
214.25,214.25,108,1.25,109.605
214.5,214.5,108,1.5,109.73
215.0,215.0,108,2.0,109.98
215.25,215.25,108,2.25,110.105
215.5,215.5,108,2.5,110.23
215.75,215.75,108,2.75,110.355
216.0,216.0,109,1.0,110.48
216.25,216.25,109,1.25,110.605
216.5,216.5,109,1.5,110.73
217.0,217.0,109,2.0,110.98
218.0,218.0,110,1.0,111.52
219.0,219.0,110,2.0,112.04
220.0,220.0,111,1.0,112.54
221.0,221.0,111,2.0,113.04
221.25,221.25,111,2.25,113.165
221.5,221.5,111,2.5,113.29
222.0,222.0,112,1.0,113.56
222.25,222.25,112,1.25,113.685
222.5,222.5,112,1.5,113.81
223.0,223.0,112,2.0,114.02
223.25,223.25,112,2.25,114.145
223.5,223.5,112,2.5,114.27
223.75,223.75,112,2.75,114.395
224.0,224.0,113,1.0,114.52
224.25,224.25,113,1.25,114.665
224.5,224.5,113,1.5,114.79
224.75,224.75,113,1.75,114.915
225.0,225.0,113,2.0,115.04
225.5,225.5,113,2.5,115.37
226.0,226.0,114,1.0,115.62
226.25,226.25,114,1.25,115.745
226.5,226.5,114,1.5,115.87
226.75,226.75,114,1.75,115.995
227.0,227.0,114,2.0,116.12
227.25,227.25,114,2.25,116.245
227.5,227.5,114,2.5,116.37
227.75,227.75,114,2.75,116.495
228.0,228.0,115,1.0,116.6
228.25,228.25,115,1.25,116.73
228.5,228.5,115,1.5,116.87
228.75,228.75,115,1.75,116.995
229.0,229.0,115,2.0,117.12
229.25,229.25,115,2.25,117.265
229.5,229.5,115,2.5,117.39
229.75,229.75,115,2.75,117.515
230.0,230.0,116,1.0,117.64
230.25,230.25,116,1.25,117.765
230.5,230.5,116,1.5,117.89
230.75,230.75,116,1.75,117.995
231.0,231.0,116,2.0,118.12
231.25,231.25,116,2.25,118.245
231.5,231.5,116,2.5,118.37
231.75,231.75,116,2.75,118.495
232.0,232.0,117,1.0,118.62
233.0,233.0,117,2.0,119.16
233.5,233.5,117,2.5,119.41
234.0,234.0,118,1.0,119.72
234.5,234.5,118,1.5,119.97
235.0,235.0,118,2.0,120.24
235.5,235.5,118,2.5,120.51
236.0,236.0,119,1.0,120.76
236.5,236.5,119,1.5,121.01
237.0,237.0,119,2.0,121.26
237.5,237.5,119,2.5,121.55
237.75,237.75,119,2.75,121.675
238.0,238.0,120,1.0,121.8
238.5,238.5,120,1.5,122.05
238.75,238.75,120,1.75,122.175
239.0,239.0,120,2.0,122.32
239.25,239.25,120,2.25,122.445
239.5,239.5,120,2.5,122.57
239.75,239.75,120,2.75,122.695
240.0,240.0,121,1.0,122.82
240.25,240.25,121,1.25,122.945
240.5,240.5,121,1.5,123.07
240.75,240.75,121,1.75,123.215
241.0,241.0,121,2.0,123.34
241.5,241.5,121,2.5,123.59
241.75,241.75,121,2.75,123.715
242.0,242.0,122,1.0,123.84
242.5,242.5,122,1.5,124.09
242.75,242.75,122,1.75,124.215
243.0,243.0,122,2.0,124.34
243.25,243.25,122,2.25,124.485
243.5,243.5,122,2.5,124.57
243.75,243.75,122,2.75,124.695
244.0,244.0,123,1.0,124.8
244.5,244.5,123,1.5,125.05
244.75,244.75,123,1.75,125.175
245.0,245.0,123,2.0,125.34
245.5,245.5,123,2.5,125.63
245.75,245.75,123,2.75,125.755
246.0,246.0,124,1.0,125.88
246.5,246.5,124,1.5,126.13
246.75,246.75,124,1.75,126.255
247.0,247.0,124,2.0,126.36
247.25,247.25,124,2.25,126.485
247.5,247.5,124,2.5,126.61
247.75,247.75,124,2.75,126.735
248.0,248.0,125,1.0,126.88
248.25,248.25,125,1.25,127.03
248.5,248.5,125,1.5,127.19
248.75,248.75,125,1.75,127.35
249.0,249.0,125,2.0,127.48
249.25,249.25,125,2.25,127.605
249.5,249.5,125,2.5,127.73
249.75,249.75,125,2.75,127.855
250.0,250.0,126,1.0,127.98
250.25,250.25,126,1.25,128.105
250.5,250.5,126,1.5,128.27
250.75,250.75,126,1.75,128.395
251.0,251.0,126,2.0,128.52
251.25,251.25,126,2.25,128.665
251.5,251.5,126,2.5,128.79
251.75,251.75,126,2.75,128.915
252.0,252.0,127,1.0,129.04
252.25,252.25,127,1.25,129.17
252.5,252.5,127,1.5,129.31
252.75,252.75,127,1.75,129.435
253.0,253.0,127,2.0,129.56
253.25,253.25,127,2.25,129.685
253.5,253.5,127,2.5,129.81
253.75,253.75,127,2.75,129.98
254.0,254.0,128,1.0,130.12
254.25,254.25,128,1.25,130.245
254.5,254.5,128,1.5,130.37
254.75,254.75,128,1.75,130.495
255.0,255.0,128,2.0,130.62
255.25,255.25,128,2.25,130.765
255.5,255.5,128,2.5,130.89
255.75,255.75,128,2.75,131.015
256.0,256.0,129,1.0,131.14
256.25,256.25,129,1.25,131.265
256.5,256.5,129,1.5,131.39
256.75,256.75,129,1.75,131.515
257.0,257.0,129,2.0,131.66
257.25,257.25,129,2.25,131.785
257.5,257.5,129,2.5,131.91
257.75,257.75,129,2.75,132.035
258.0,258.0,130,1.0,132.18
258.25,258.25,130,1.25,132.33
258.5,258.5,130,1.5,132.47
258.75,258.75,130,1.75,132.655
259.0,259.0,130,2.0,132.78
259.25,259.25,130,2.25,132.905
259.5,259.5,130,2.5,133.03
259.75,259.75,130,2.75,133.155
260.0,260.0,131,1.0,133.28
260.25,260.25,131,1.25,133.405
260.5,260.5,131,1.5,133.53
260.75,260.75,131,1.75,133.655
261.0,261.0,131,2.0,133.78
261.25,261.25,131,2.25,133.925
261.5,261.5,131,2.5,134.05
261.75,261.75,131,2.75,134.175
262.0,262.0,132,1.0,134.32
262.25,262.25,132,1.25,134.485
262.5,262.5,132,1.5,134.61
262.75,262.75,132,1.75,134.735
263.0,263.0,132,2.0,134.86
263.25,263.25,132,2.25,135.005
263.5,263.5,132,2.5,135.13
263.75,263.75,132,2.75,135.255
264.0,264.0,133,1.0,135.38
264.25,264.25,133,1.25,135.565
264.5,264.5,133,1.5,135.71
264.75,264.75,133,1.75,135.835
265.0,265.0,133,2.0,135.96
265.25,265.25,133,2.25,136.085
265.5,265.5,133,2.5,136.21
265.75,265.75,133,2.75,136.35
266.0,266.0,134,1.0,136.48
266.25,266.25,134,1.25,136.625
266.5,266.5,134,1.5,136.75
266.75,266.75,134,1.75,136.875
267.0,267.0,134,2.0,137.0
267.25,267.25,134,2.25,137.125
267.5,267.5,134,2.5,137.25
267.75,267.75,134,2.75,137.375
268.0,268.0,135,1.0,137.5
268.25,268.25,135,1.25,137.625
268.5,268.5,135,1.5,137.75
268.75,268.75,135,1.75,137.875
269.0,269.0,135,2.0,138.0
269.25,269.25,135,2.25,138.185
269.5,269.5,135,2.5,138.31
269.75,269.75,135,2.75,138.45
270.0,270.0,136,1.0,138.58
270.25,270.25,136,1.25,138.705
270.5,270.5,136,1.5,138.83
270.75,270.75,136,1.75,138.955
271.0,271.0,136,2.0,139.14
271.25,271.25,136,2.25,139.265
271.5,271.5,136,2.5,139.39
271.75,271.75,136,2.75,139.515
272.0,272.0,137,1.0,139.64
272.25,272.25,137,1.25,139.765
272.5,272.5,137,1.5,139.89
272.75,272.75,137,1.75,140.015
273.0,273.0,137,2.0,140.14
273.25,273.25,137,2.25,140.305
273.5,273.5,137,2.5,140.43
273.75,273.75,137,2.75,140.555
274.0,274.0,138,1.0,140.68
274.25,274.25,138,1.25,140.805
274.5,274.5,138,1.5,140.93
274.75,274.75,138,1.75,141.075
275.0,275.0,138,2.0,141.2
275.25,275.25,138,2.25,141.305
275.5,275.5,138,2.5,141.43
275.75,275.75,138,2.75,141.555
276.0,276.0,139,1.0,141.76
276.5,276.5,139,1.5,142.01
277.0,277.0,139,2.0,142.22
277.5,277.5,139,2.5,142.47
278.0,278.0,140,1.0,142.74
279.0,279.0,140,2.0,143.24
280.0,280.0,141,1.0,143.74
280.5,280.5,141,1.5,144.01
281.0,281.0,141,2.0,144.26
281.5,281.5,141,2.5,144.51
282.0,282.0,142,1.0,144.76
283.0,283.0,142,2.0,145.26
284.0,284.0,143,1.0,145.76
284.5,284.5,143,1.5,146.09
285.0,285.0,143,2.0,146.38
285.5,285.5,143,2.5,146.63
286.0,286.0,144,1.0,148.86
287.0,287.0,144,2.0,149.32
288.0,288.0,145,1.0,149.82
288.5,288.5,145,1.5,150.09
289.0,289.0,145,2.0,150.34
289.5,289.5,145,2.5,150.59
290.0,290.0,146,1.0,150.84
290.5,290.5,146,1.5,151.07
291.0,291.0,146,2.0,151.32
291.5,291.5,146,2.5,151.57
292.0,292.0,147,1.0,151.82
293.0,293.0,147,2.0,152.26
294.0,294.0,148,1.0,152.76
295.0,295.0,148,2.0,153.24
296.0,296.0,149,1.0,153.72
297.0,297.0,149,2.0,154.24
298.0,298.0,150,1.0,154.74
299.0,299.0,150,2.0,155.24
300.0,300.0,151,1.0,155.74
300.5,300.5,151,1.5,155.99
301.0,301.0,151,2.0,156.26
301.5,301.5,151,2.5,156.49
302.0,302.0,152,1.0,156.74
302.5,302.5,152,1.5,156.99
303.0,303.0,152,2.0,157.24
303.5,303.5,152,2.5,157.49
304.0,304.0,153,1.0,157.72
305.0,305.0,153,2.0,158.14
306.0,306.0,154,1.0,158.64
307.0,307.0,154,2.0,159.18
308.0,308.0,155,1.0,159.62
309.0,309.0,155,2.0,160.14
309.5,309.5,155,2.5,160.39
310.0,310.0,156,1.0,160.64
310.5,310.5,156,1.5,160.89
311.0,311.0,156,2.0,161.16
311.5,311.5,156,2.5,161.41
312.0,312.0,157,1.0,161.68
312.5,312.5,157,1.5,161.91
313.0,313.0,157,2.0,162.16
313.5,313.5,157,2.5,162.41
313.75,313.75,157,2.75,162.4983
314.0,314.0,158,1.0,162.62
314.5,314.5,158,1.5,162.87
314.75,314.75,158,1.75,162.995
315.0,315.0,158,2.0,163.12
315.25,315.25,158,2.25,163.245
315.5,315.5,158,2.5,163.37
315.75,315.75,158,2.75,163.495
316.0,316.0,159,1.0,163.62
316.25,316.25,159,1.25,163.745
316.5,316.5,159,1.5,163.89
316.75,316.75,159,1.75,164.015
317.0,317.0,159,2.0,164.14
